gene	Symbol	Alias	Name	Huh7	PLC	Fold_change
60481.1	ELOVL5	['HELO1', 'SCA38', 'dJ483K16.1']	ELOVL fatty acid elongase 5	120.07	167.46	1.3946864329141335
6785.1	ELOVL4	['ADMD', 'CT118', 'ISQMR', 'SCA34', 'STGD2', 'STGD3']	ELOVL fatty acid elongase 4	8.22	4.25	0.5170316301703163
1579.1	CYP4A11	['CP4Y', 'CYP4A2', 'CYP4AII', 'CYPIVA11']	cytochrome P450 family 4 subfamily A member 11	0.05	0.02	0.39999999999999997
2194.1	FASN	['FAS', 'OA-519', 'SDR27X1']	fatty acid synthase	693.55	323.19	0.4659938000144186
376497.1	SLC27A1	['ACSVL5', 'FATP', 'FATP-1', 'FATP1']	solute carrier family 27 member 1	0.51	3.5	6.862745098039215
376497.2	SLC27A1	['ACSVL5', 'FATP', 'FATP-1', 'FATP1']	solute carrier family 27 member 1	0.51	3.5	6.862745098039215
11000.1	SLC27A3	['ACSVL3', 'FATP3', 'VLCS-3']	solute carrier family 27 member 3	9.3	3.05	0.32795698924731176
10999.1	SLC27A4	['ACSVL4', 'FATP4', 'IPS']	solute carrier family 27 member 4	31.45	52.36	1.664864864864865
226.1	ALDOA	['ALDA', 'GSD12', 'HEL-S-87p']	aldolase, fructose-bisphosphate A	1326.69	1258.38	0.9485109558374601
226.3	ALDOA	['ALDA', 'GSD12', 'HEL-S-87p']	aldolase, fructose-bisphosphate A	1326.69	1258.38	0.9485109558374601
229.1	ALDOB	['ALDB', 'ALDO2']	aldolase, fructose-bisphosphate B	0.35	0.05	0.14285714285714288
226.2	ALDOA	['ALDA', 'GSD12', 'HEL-S-87p']	aldolase, fructose-bisphosphate A	1326.69	1258.38	0.9485109558374601
230.1	ALDOC	ALDC	aldolase, fructose-bisphosphate C	29.42	41.79	1.4204622705642418
5207.1	PFKFB1	['F6PK', 'HL2K', 'PFRX']	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	0.3275886449498552	0.08	0.24420870879772344
5210.1	PFKFB4		6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	10.55	10.31	0.9772511848341232
2203.1	FBP1	FBP	fructose-bisphosphatase 1	2.98	0.04	0.013422818791946308
5209.1	PFKFB3	['IPFK2', 'PFK2', 'iPFK-2']	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	42.22	86.13	2.040028422548555
5208.1	PFKFB2	PFK-2/FBPase-2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	5.63	17.13	3.0426287744227354
8789.1	FBP2		fructose-bisphosphatase 2	0.33531809009391744	0.3456336542265594	1.0307635180963626
2235.1	FECH	['EPP', 'EPP1', 'FCE']	ferrochelatase	11.76	24.4	2.074829931972789
2235.2	FECH	['EPP', 'EPP1', 'FCE']	ferrochelatase	11.76	24.4	2.074829931972789
10840.1	ALDH1L1	['10-FTHFDH', '10-fTHF', 'FDH', 'FTHFD']	aldehyde dehydrogenase 1 family member L1	5.71	0.04	0.0070052539404553416
79901.1	CYBRD1	['CYB561A2', 'DCYTB', 'FRRS3']	cytochrome b reductase 1	0.64	0.11	0.171875
197258.1	FCSK	['1110046B12Rik', 'CDGF2', 'FUK']	fucose kinase	6.4	8.37	1.3078124999999998
125061.1	AFMID	['FKF', 'KF', 'KFA']	arylformamidase	54.7	39.26	0.7177330895795246
1719.1	DHFR	['DHFRP1', 'DYR']	dihydrofolate reductase	145.41	38.91	0.2675881988859088
2356.1	FPGS		folylpolyglutamate synthase	24.74	38.02	1.5367825383993534
6514.1	SLC2A2	GLUT2	solute carrier family 2 member 2	1.88	2.42	1.2872340425531916
155184.1	SLC2A7	['GLUT-7', 'GLUT7']	solute carrier family 2 member 7	0.05	142.70180007912435	2854.0360015824867
66035.1	SLC2A11	['GLUT10', 'GLUT11']	solute carrier family 2 member 11	4.5	1.46	0.3244444444444444
29988.1	SLC2A8	['GLUT8', 'GLUTX1']	solute carrier family 2 member 8	52.72	20.83	0.3951062215477997
6518.1	SLC2A5	['GLUT-5', 'GLUT5']	solute carrier family 2 member 5	0.06	0.3377667150204405	5.629445250340675
160428.1	ALDH1L2	mtFDH	aldehyde dehydrogenase 1 family member L2	4.43	0.28	0.06320541760722348
25902.1	MTHFD1L	['FTHFSDC1', 'MTC1THFS', 'dJ292B18.2']	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like	54.51	71.55	1.3126031920748487
4522.1	MTHFD1	['CIMAH', 'MTHFC', 'MTHFD']	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1	93.52	157.05	1.6793199315654408
2519.1	FUCA2	dJ20N2.5	alpha-L-fucosidase 2	200.69	197.63	0.9847526035178633
2517.1	FUCA1	FUCA	alpha-L-fucosidase 1	18.35	52.61	2.8670299727520434
2184.1	FAH		fumarylacetoacetate hydrolase	24.47	49.58	2.0261544748671843
2271.1	FH	['FMRD', 'HLRCC', 'HsFH', 'LRCC', 'MCL', 'MCUL1']	fumarate hydratase	130.79	174.22	1.332059025919413
2523.1	FUT1	['H', 'HH', 'HSC']	fucosyltransferase 1 (H blood group)	0.43	0.57	1.3255813953488371
2525.1	FUT3	['CD174', 'FT3B', 'FucT-III', 'LE', 'Les']	fucosyltransferase 3 (Lewis blood group)	55.35	0.1	0.001806684733514002
10690.1	FUT9	Fuc-TIX	fucosyltransferase 9	0.10883369494302753	0.09740933667413952	0.8950292161368917
8704.2	B4GALT2	['B4Gal-T2', 'B4Gal-T3', 'beta4Gal-T2']	beta-1,4-galactosyltransferase 2	66.67	72.86	1.0928453577321133
2683.1	B4GALT1	['B4GAL-T1', 'CDG2D', 'GGTB2', 'GT1', 'GTB', 'beta4Gal-T1']	beta-1,4-galactosyltransferase 1	54.63	60.41	1.105802672524254
9334.1	B4GALT5	['B4Gal-T5', 'BETA4-GALT-IV', 'beta4Gal-T5', 'beta4GalT-V', 'gt-V']	beta-1,4-galactosyltransferase 5	24.11	26.83	1.1128162588137702
8703.1	B4GALT3	beta4Gal-T3	beta-1,4-galactosyltransferase 3	43.42	59.51	1.3705665591893135
8704.1	B4GALT2	['B4Gal-T2', 'B4Gal-T3', 'beta4Gal-T2']	beta-1,4-galactosyltransferase 2	66.67	72.86	1.0928453577321133
2820.1	GPD2	['GDH2', 'GPDM', 'mGPDH']	glycerol-3-phosphate dehydrogenase 2	46.54	53.62	1.1521272024065319
5832.1	ALDH18A1	['ADCL3', 'ARCL3A', 'GSAS', 'P5CS', 'PYCS', 'SPG9', 'SPG9A', 'SPG9B']	aldehyde dehydrogenase 18 family member A1	232.23	96.45	0.4153210179563364
9563.1	H6PD	['CORTRD1', 'G6PDH', 'GDH']	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase	23.56	31.13	1.3213073005093379
2539.1	G6PD	G6PD1	glucose-6-phosphate dehydrogenase	90.68	267.17	2.946294662549625
2542.1	SLC37A4	['G6PT1', 'G6PT2', 'G6PT3', 'GSD1b', 'GSD1c', 'GSD1d', 'PRO0685', 'TRG-19', 'TRG19']	solute carrier family 37 member 4	44.64	53.19	1.191532258064516
2593.1	GAMT	['CCDS2', 'HEL-S-20', 'PIG2', 'TP53I2']	guanidinoacetate N-methyltransferase	260.78	59.29	0.22735639236137742
2593.2	GAMT	['CCDS2', 'HEL-S-20', 'PIG2', 'TP53I2']	guanidinoacetate N-methyltransferase	260.78	59.29	0.22735639236137742
9514.1	GAL3ST1	CST	galactose-3-O-sulfotransferase 1	4.41	0.97	0.21995464852607707
4758.1	NEU1	['NANH', 'NEU', 'SIAL1']	neuraminidase 1	131.09	146.23	1.115493172629491
2720.1	GLB1	['EBP', 'ELNR1', 'MPS4B']	galactosidase beta 1	86.93	72.88	0.8383757045898999
5476.1	CTSA	['GLB2', 'GSL', 'NGBE', 'PPCA', 'PPGB']	cathepsin A	121.87	236.8	1.9430540740132929
2588.1	GALNS	['GALNAC6S', 'GAS', 'GalN6S', 'MPS4A']	galactosamine (N-acetyl)-6-sulfatase	17.43	24.24	1.3907056798623063
2581.1	GALC		galactosylceramidase	41.67	14.94	0.35853131749460043
2583.1	B4GALNT1	['GALGT', 'GALNACT', 'GalNAc-T', 'SPG26']	beta-1,4-N-acetyl-galactosaminyltransferase 1	10.26	34.15	3.328460038986355
55790.1	CSGALNACT1	['CSGalNAcT-1', 'ChGn', 'ChGn-1', 'beta4GalNAcT']	chondroitin sulfate N-acetylgalactosaminyltransferase 1	0.77	49.61	64.42857142857143
55454.1	CSGALNACT2	['CHGN2', 'ChGn-2', 'GALNACT-2', 'GALNACT2', 'PRO0082', 'beta4GalNAcT']	chondroitin sulfate N-acetylgalactosaminyltransferase 2	6.52	10.93	1.6763803680981595
79586.1	CHPF	['CHSY2', 'CSS2']	chondroitin polymerizing factor	31.76	61.87	1.9480478589420653
337876.1	CHSY3	['CHSY2', 'CSS3']	chondroitin sulfate synthase 3	3.36	0.19232427799024132	0.05723936844947659
22856.1	CHSY1	['CHSY', 'CSS1', 'ChSy-1', 'TPBS']	chondroitin sulfate synthase 1	3.86	30.73	7.961139896373058
26290.1	GALNT8	GALNAC-T8	polypeptide N-acetylgalactosaminyltransferase 8	0.07	0.03	0.4285714285714285
11226.1	GALNT6	['GALNAC-T6', 'GalNAcT6']	polypeptide N-acetylgalactosaminyltransferase 6	0.63	3.49	5.5396825396825395
8693.1	GALNT4	['GALNAC-T4', 'GALNACT4']	polypeptide N-acetylgalactosaminyltransferase 4	10.01	26.19	2.6163836163836165
51809.1	GALNT7	['GALNAC-T7', 'GalNAcT7']	polypeptide N-acetylgalactosaminyltransferase 7	12.63	58.13	4.602533650039589
2590.1	GALNT2	GalNAc-T2	polypeptide N-acetylgalactosaminyltransferase 2	66.56	96.75	1.453575721153846
79695.1	GALNT12	['CRCS1', 'GalNAc-T12']	polypeptide N-acetylgalactosaminyltransferase 12	0.82	7.7	9.390243902439025
114805.1	GALNT13	GalNAc-T13	polypeptide N-acetylgalactosaminyltransferase 13	14.01	0.03	0.0021413276231263384
2591.1	GALNT3	['GalNAc-T3', 'HFTC', 'HFTC1', 'HHS']	polypeptide N-acetylgalactosaminyltransferase 3	1.15	0.34	0.29565217391304355
63917.1	GALNT11	['GALNAC-T11', 'GALNACT11']	polypeptide N-acetylgalactosaminyltransferase 11	28.83	31.03	1.076309399930628
117248.1	GALNT15	['GALNACT15', 'GALNT13', 'GALNT7', 'GALNTL2', 'PIH5', 'pp-GalNAc-T15']	polypeptide N-acetylgalactosaminyltransferase 15	0.06	0.07	1.1666666666666667
79623.1	GALNT14	['GALNT15', 'GalNac-T10', 'GalNac-T14']	polypeptide N-acetylgalactosaminyltransferase 14	0.35710813394225377	0.05	0.14001361281814226
55568.1	GALNT10	['GALNACT10', 'PPGALNACT10', 'PPGANTASE10']	polypeptide N-acetylgalactosaminyltransferase 10	16.07	31.61	1.9670192906036092
50614.1	GALNT9	['GALNAC-T9', 'GALNACT9']	polypeptide N-acetylgalactosaminyltransferase 9	0.29	0.47310365290782014	1.6313919065786902
2589.1	GALNT1	GALNAC-T1	polypeptide N-acetylgalactosaminyltransferase 1	95.76	85.86	0.8966165413533834
11227.1	GALNT5	['GALNAC-T5', 'GALNACT5']	polypeptide N-acetylgalactosaminyltransferase 5	20.35	1.42	0.06977886977886977
55568.2	GALNT10	['GALNACT10', 'PPGALNACT10', 'PPGANTASE10']	polypeptide N-acetylgalactosaminyltransferase 10	16.07	31.61	1.9670192906036092
81031.1	SLC2A10	['ATORS', 'ATS', 'GLUT10']	solute carrier family 2 member 10	0.64	0.04	0.0625
126792.1	B3GALT6	['EDSP2', 'EDSSPD2', 'SEMDJL1', 'beta3GalT6']	beta-1,3-galactosyltransferase 6	41.33	27.08	0.655214130171788
11285.1	B4GALT7	['EDSP1', 'EDSSLA', 'EDSSPD1', 'XGALT1', 'XGPT', 'XGPT1']	beta-1,4-galactosyltransferase 7	29.06	42.08	1.4480385409497591
8972.1	MGAM	['MG', 'MGA']	maltase-glucoamylase	3.03	0.14	0.04620462046204621
2618.1	GART	['AIRS', 'GARS', 'GARTF', 'PAIS', 'PGFT', 'PRGS']	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	91.3	189.56	2.0762322015334065
2618.2	GART	['AIRS', 'GARS', 'GARTF', 'PAIS', 'PGFT', 'PRGS']	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	91.3	189.56	2.0762322015334065
175.1	AGA	['AGU', 'ASRG', 'GA']	aspartylglucosaminidase	25.1	16.15	0.643426294820717
2629.4	GBA	['GBA1', 'GCB', 'GLUC']	glucosylceramidase beta	67.59	108.45	1.6045272969374167
2629.2	GBA	['GBA1', 'GCB', 'GLUC']	glucosylceramidase beta	67.59	108.45	1.6045272969374167
2629.3	GBA	['GBA1', 'GCB', 'GLUC']	glucosylceramidase beta	67.59	108.45	1.6045272969374167
2629.5	GBA	['GBA1', 'GCB', 'GLUC']	glucosylceramidase beta	67.59	108.45	1.6045272969374167
2629.1	GBA	['GBA1', 'GCB', 'GLUC']	glucosylceramidase beta	67.59	108.45	1.6045272969374167
26301.1	GBGT1	['A3GALNT', 'FS', 'UNQ2513']	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)	0.07	0.03	0.4285714285714285
7915.1	ALDH5A1	['SSADH', 'SSDH']	aldehyde dehydrogenase 5 family member A1	24.43	12.3	0.5034793286942284
7915.2	ALDH5A1	['SSADH', 'SSDH']	aldehyde dehydrogenase 5 family member A1	24.43	12.3	0.5034793286942284
4329.1	ALDH6A1	['MMSADHA', 'MMSDH']	aldehyde dehydrogenase 6 family member A1	26.0	11.7	0.44999999999999996
2731.1	GLDC	['GCE', 'GCSP', 'HYGN1']	glycine decarboxylase	116.67	72.98	0.6255249850004286
275.1	AMT	['GCE', 'GCST', 'GCVT', 'NKH']	aminomethyltransferase	33.35	0.77	0.023088455772113943
2653.1	GCSH	['GCE', 'NKH']	glycine cleavage system protein H	164.63	190.73	1.1585373261252505
2651.1	GCNT2	['CCAT', 'CTRCT13', 'GCNT2C', 'GCNT5', 'IGNT', 'II', 'NACGT1', 'NAGCT1', 'ULG3', 'bA360O19.2', 'bA421M1.1']	glucosaminyl (N-acetyl) transferase 2 (I blood group)	14.94	21.27	1.4236947791164658
55343.1	SLC35C1	['CDG2C', 'FUCT1']	solute carrier family 35 member C1	13.34	32.53	2.4385307346326837
7264.1	TSTA3	['FX', 'P35B', 'SDR4E1']	tissue specific transplantation antigen P35B	57.77	75.87	1.3133114073048295
8836.1	GGH	GH	gamma-glutamyl hydrolase	187.5	204.78	1.09216
79017.1	GGCT	['C7orf24', 'CRF21', 'GCTG', 'GGC']	gamma-glutamylcyclotransferase	102.25	153.05	1.4968215158924207
2992.1	GYG1	['GSD15', 'GYG']	glycogenin 1	63.47	67.75	1.0674334331180084
2998.1	GYS2		glycogen synthase 2	0.38	0.06	0.15789473684210525
8908.1	GYG2	['GN-2', 'GN2']	glycogenin 2	120.24	47.04	0.3912175648702595
2997.1	GYS1	['GSY', 'GYS']	glycogen synthase 1	46.94	58.46	1.2454196847038774
2687.1	GGT5	['GGL', 'GGT 5', 'GGT-REL', 'GGTLA1']	gamma-glutamyltransferase 5	0.39	0.11	0.28205128205128205
6472.1	SHMT2	['GLYA', 'HEL-S-51e', 'SHMT']	serine hydroxymethyltransferase 2	293.64	233.25	0.7943400081732734
6470.1	SHMT1	['CSHMT', 'SHMT']	serine hydroxymethyltransferase 1	52.3	41.84	0.8000000000000002
6470.2	SHMT1	['CSHMT', 'SHMT']	serine hydroxymethyltransferase 1	52.3	41.84	0.8000000000000002
2717.1	GLA	GALA	galactosidase alpha	91.28	131.46	1.4401840490797546
2632.1	GBE1	['APBD', 'GBE', 'GSD4']	1,4-alpha-glucan branching enzyme 1	34.38	35.43	1.0305410122164047
2990.1	GUSB	['BG', 'MPS7']	glucuronidase beta	55.83	60.43	1.0823929786852946
8372.1	HYAL3	['HYAL-3', 'LUCA-3', 'LUCA3']	hyaluronidase 3	15.02	17.31	1.1524633821571237
26035.1	GLCE	HSEPI	glucuronic acid epimerase	10.6	12.99	1.2254716981132077
54480.1	CHPF2	['CSGLCA-T', 'CSGlcAT', 'ChSy-3', 'chPF-2']	chondroitin polymerizing factor 2	25.14	33.32	1.3253778838504375
2132.2	EXT2	['SOTV', 'SSMS']	exostosin glycosyltransferase 2	26.39	51.73	1.9602122015915118
2132.1	EXT2	['SOTV', 'SSMS']	exostosin glycosyltransferase 2	26.39	51.73	1.9602122015915118
2131.1	EXT1	['EXT', 'LGCR', 'LGS', 'TRPS2', 'TTV']	exostosin glycosyltransferase 1	45.87	41.29	0.9001526051885764
27087.2	B3GAT1	['CD57', 'GLCATP', 'GLCUATP', 'HNK1', 'LEU7', 'NK-1', 'NK1']	beta-1,3-glucuronyltransferase 1	0.02	0.4395252538573124	21.976262692865618
26229.1	B3GAT3	['GLCATI', 'JDSCD', 'glcUAT-I']	beta-1,3-glucuronyltransferase 3	42.87	57.51	1.3414975507347795
27087.1	B3GAT1	['CD57', 'GLCATP', 'GLCUATP', 'HNK1', 'LEU7', 'NK-1', 'NK1']	beta-1,3-glucuronyltransferase 1	0.02	0.4395252538573124	21.976262692865618
135152.1	B3GAT2	GLCATS	beta-1,3-glucuronyltransferase 2	0.04	0.06	1.5
4669.1	NAGLU	['CMT2V', 'MPS-IIIB', 'MPS3B', 'NAG', 'UFHSD']	N-acetyl-alpha-glucosaminidase	23.26	41.69	1.7923473774720549
3340.1	NDST1	['HSST', 'MRT46', 'NST1']	N-deacetylase and N-sulfotransferase 1	52.12	59.69	1.145241749808135
8509.1	NDST2	['HSST2', 'N-HSST 2', 'NST2']	N-deacetylase and N-sulfotransferase 2	11.5	16.08	1.3982608695652172
9348.1	NDST3	HSST3	N-deacetylase and N-sulfotransferase 3	0.16	0.07	0.43750000000000006
64579.1	NDST4	['N-HSST', 'N-HSST 4', 'NDST-4', 'NHSST4']	N-deacetylase and N-sulfotransferase 4	0.28389203295452825	0.32964394039298434	1.1611595329474578
2137.1	EXTL3	['BOTV', 'EXTL1L', 'EXTR1', 'ISDNA', 'REGR', 'RPR']	exostosin like glycosyltransferase 3	24.36	36.06	1.480295566502463
2135.1	EXTL2	EXTR2	exostosin like glycosyltransferase 2	24.82	20.36	0.8203062046736502
2134.1	EXTL1	EXTL	exostosin like glycosyltransferase 1	0.09	0.05	0.5555555555555556
56606.1	SLC2A9	['GLUT9', 'GLUTX', 'UAQTL2', 'URATv1']	solute carrier family 2 member 9	2.65	5.22	1.969811320754717
11182.1	SLC2A6	['GLUT6', 'GLUT9', 'HSA011372']	solute carrier family 2 member 6	30.76	29.71	0.9658647594278283
56606.2	SLC2A9	['GLUT9', 'GLUTX', 'UAQTL2', 'URATv1']	solute carrier family 2 member 9	2.65	5.22	1.969811320754717
154091.1	SLC2A12	['GLUT12', 'GLUT8']	solute carrier family 2 member 12	0.14	1.21	8.642857142857142
144195.1	SLC2A14	['GLUT14', 'SLC2A3P3']	solute carrier family 2 member 14	3.77	0.42	0.11140583554376657
6523.1	SLC5A1	['D22S675', 'NAGT', 'SGLT1']	solute carrier family 5 member 1	0.2619077819417683	0.21592509560859816	0.8244317675776668
178.5	AGL	GDE	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	31.33	32.17	1.026811362910948
178.4	AGL	GDE	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	31.33	32.17	1.026811362910948
178.3	AGL	GDE	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	31.33	32.17	1.026811362910948
178.6	AGL	GDE	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	31.33	32.17	1.026811362910948
178.2	AGL	GDE	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	31.33	32.17	1.026811362910948
178.1	AGL	GDE	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	31.33	32.17	1.026811362910948
5836.1	PYGL	GSD6	glycogen phosphorylase L	110.21	102.82	0.932946193630342
5837.1	PYGM		glycogen phosphorylase, muscle associated	0.23	0.11	0.47826086956521735
5834.1	PYGB	GPBB	glycogen phosphorylase B	89.91	81.73	0.9090201312423536
2730.1	GCLM	GLCLR	glutamate-cysteine ligase modifier subunit	92.35	102.03	1.1048186247969682
2729.1	GCLC	['GCL', 'GCS', 'GLCL', 'GLCLC']	glutamate-cysteine ligase catalytic subunit	37.87	70.95	1.873514655400053
2747.1	GLUD2	['GDH2', 'GLUDP1']	glutamate dehydrogenase 2	29.25	91.71	3.135384615384615
2746.1	GLUD1	['GDH', 'GDH1', 'GLUD']	glutamate dehydrogenase 1	260.48	144.55	0.5549370393120393
10841.1	FTCD	LCHC1	formimidoyltransferase cyclodeaminase	4.55	0.2	0.04395604395604396
10841.2	FTCD	LCHC1	formimidoyltransferase cyclodeaminase	4.55	0.2	0.04395604395604396
2744.1	GLS	['AAD20', 'CASGID', 'EIEE71', 'GAC', 'GAM', 'GDPAG', 'GLS1', 'KGA']	glutaminase	87.01	59.99	0.6894609814963797
27165.2	GLS2	['GA', 'GLS', 'LGA', 'hLGA']	glutaminase 2	0.34	0.16	0.47058823529411764
27165.1	GLS2	['GA', 'GLS', 'LGA', 'hLGA']	glutaminase 2	0.34	0.16	0.47058823529411764
83733.1	SLC25A18	GC2	solute carrier family 25 member 18	25.11	0.91	0.0362405416168857
79751.1	SLC25A22	['EIEE3', 'GC-1', 'GC1', 'NET44']	solute carrier family 25 member 22	20.32	34.37	1.6914370078740155
2639.1	GCDH	['ACAD5', 'GCD']	glutaryl-CoA dehydrogenase	33.25	25.66	0.7717293233082707
2639.2	GCDH	['ACAD5', 'GCD']	glutaryl-CoA dehydrogenase	33.25	25.66	0.7717293233082707
57084.1	SLC17A6	['DNPI', 'VGLUT2']	solute carrier family 17 member 6	0.13916885402600557	0.1247197679018858	0.8961758633047322
57030.1	SLC17A7	['BNPI', 'VGLUT1']	solute carrier family 17 member 7	0.07	3.33	47.57142857142857
246213.1	SLC17A8	['DFNA25', 'VGLUT3']	solute carrier family 17 member 8	16.73	0.17	0.010161386730424387
51179.2	HAO2	['GIG16', 'HAOX2']	hydroxyacid oxidase 2	0.08	0.2197626269286562	2.747032836608202
51179.1	HAO2	['GIG16', 'HAOX2']	hydroxyacid oxidase 2	0.08	0.2197626269286562	2.747032836608202
54363.1	HAO1	['GOX', 'GOX1', 'HAOX1']	hydroxyacid oxidase 1	0.24	0.04	0.16666666666666669
2628.1	GATM	['AGAT', 'AT', 'CCDS3']	glycine amidinotransferase	152.24	43.9	0.2883604834471886
9380.1	GRHPR	['GLXR', 'GLYD', 'PH2']	glyoxylate and hydroxypyruvate reductase	208.92	155.88	0.746122917863297
2712.1	GK2	['GKP2', 'GKTA']	glycerol kinase 2	0.24660425738518263	0.153501252802321	0.6224598651699685
2713.1	GK3P	['GKP3', 'GKTB']	glycerol kinase 3 pseudogene	135.82375214310642	142.70180007912435	1.050639507652322
2710.2	GK	['GK1', 'GKD']	glycerol kinase	36.94	41.21	1.115592853275582
2710.1	GK	['GK1', 'GKD']	glycerol kinase	36.94	41.21	1.115592853275582
3029.1	HAGH	['GLO2', 'GLX2', 'GLXII', 'HAGH1']	hydroxyacylglutathione hydrolase	34.62	47.81	1.380993645291739
6536.1	SLC6A9	['GCENSG', 'GLYT1']	solute carrier family 6 member 9	19.22	16.12	0.838709677419355
6536.2	SLC6A9	['GCENSG', 'GLYT1']	solute carrier family 6 member 9	19.22	16.12	0.838709677419355
5226.1	PGD	6PGD	phosphogluconate dehydrogenase	586.04	606.66	1.0351853115828271
27232.1	GNMT	HEL-S-182mP	glycine N-methyltransferase	0.2	0.18	0.8999999999999999
57678.1	GPAM	['GPAT', 'GPAT1']	glycerol-3-phosphate acyltransferase, mitochondrial	57.56	16.82	0.2922168172341904
284098.1	PIGW	['Gwt1', 'HPMRS5']	phosphatidylinositol glycan anchor biosynthesis class W	32.73	23.43	0.7158570119156737
80055.1	PGAP1	['Bst1', 'ISPD3024', 'MRT42', 'SPG67']	post-GPI attachment to proteins 1	8.16	3.44	0.4215686274509804
93183.1	PIGM	GPI-MT-I	phosphatidylinositol glycan anchor biosynthesis class M	5.65	11.86	2.0991150442477875
54965.1	PIGX	PIG-X	phosphatidylinositol glycan anchor biosynthesis class X	17.29	39.54	2.286871023713129
2936.1	GSR	['GR', 'HEL-75', 'HEL-S-122m']	glutathione-disulfide reductase	263.37	190.23	0.722291832782777
2877.1	GPX2	['GI-GPx', 'GPRP', 'GPRP-2', 'GPx-2', 'GPx-GI', 'GSHPX-GI', 'GSHPx-2']	glutathione peroxidase 2	113.8	360.6	3.1687170474516697
5052.1	PRDX1	['MSP23', 'NKEF-A', 'NKEFA', 'PAG', 'PAGA', 'PAGB', 'PRX1', 'PRXI', 'TDPX2']	peroxiredoxin 1	2169.4	1103.13	0.5084954365262285
2879.1	GPX4	['GPx-4', 'GSHPx-4', 'MCSP', 'PHGPx', 'SMDS', 'snGPx', 'snPHGPx']	glutathione peroxidase 4	434.66	768.79	1.7687157778493534
7001.3	PRDX2	['HEL-S-2a', 'NKEF-B', 'NKEFB', 'PRP', 'PRX2', 'PRXII', 'PTX1', 'TDPX1', 'TPX1', 'TSA']	peroxiredoxin 2	458.21	257.71	0.5624277078195588
7001.2	PRDX2	['HEL-S-2a', 'NKEF-B', 'NKEFB', 'PRP', 'PRX2', 'PRXII', 'PTX1', 'TDPX1', 'TPX1', 'TSA']	peroxiredoxin 2	458.21	257.71	0.5624277078195588
5052.3	PRDX1	['MSP23', 'NKEF-A', 'NKEFA', 'PAG', 'PAGA', 'PAGB', 'PRX1', 'PRXI', 'TDPX2']	peroxiredoxin 1	2169.4	1103.13	0.5084954365262285
5052.2	PRDX1	['MSP23', 'NKEF-A', 'NKEFA', 'PAG', 'PAGA', 'PAGB', 'PRX1', 'PRXI', 'TDPX2']	peroxiredoxin 1	2169.4	1103.13	0.5084954365262285
2876.1	GPX1	['GPXD', 'GSHPX1']	glutathione peroxidase 1	295.15	149.37	0.5060816533965781
2876.2	GPX1	['GPXD', 'GSHPX1']	glutathione peroxidase 1	295.15	149.37	0.5060816533965781
7001.1	PRDX2	['HEL-S-2a', 'NKEF-B', 'NKEFB', 'PRP', 'PRX2', 'PRXII', 'PTX1', 'TDPX1', 'TPX1', 'TSA']	peroxiredoxin 2	458.21	257.71	0.5624277078195588
2882.1	GPX7	['CL683', 'GPX6', 'GPx-7', 'GSHPx-7', 'NPGPx']	glutathione peroxidase 7	25.4	0.05	0.0019685039370078744
257202.1	GPX6	['GPX5p', 'GPXP3', 'GPx-6', 'GSHPx-6', 'dJ1186N24', 'dJ1186N24.1']	glutathione peroxidase 6	135.82375214310642	142.70180007912435	1.050639507652322
2878.1	GPX3	['GPx-P', 'GSHPx-3', 'GSHPx-P']	glutathione peroxidase 3	74.17	32.13	0.4331940137521909
10935.2	PRDX3	['AOP-1', 'AOP1', 'HBC189', 'MER5', 'PRO1748', 'SP-22', 'prx-III']	peroxiredoxin 3	679.81	554.23	0.8152719142113238
10935.1	PRDX3	['AOP-1', 'AOP1', 'HBC189', 'MER5', 'PRO1748', 'SP-22', 'prx-III']	peroxiredoxin 3	679.81	554.23	0.8152719142113238
2937.1	GSS	['GSHS', 'HEL-S-64p', 'HEL-S-88n']	glutathione synthetase	95.83	110.81	1.156318480642805
2678.2	GGT1	['CD224', 'D22S672', 'D22S732', 'GGT', 'GGT 1', 'GGTD', 'GTG']	gamma-glutamyltransferase 1	31.38	37.02	1.179732313575526
